Minimum Spanning Tree:
Edge: 6 - 98 Weight: 145 - Rejected
Edge: 31 - 10 Weight: 145 - Rejected
Edge: 6 - 98 Weight: 145 - Rejected
Edge: 70 - 5 Weight: 145 - Rejected
Edge: 70 - 5 Weight: 145 - Rejected
Edge: 76 - 35 Weight: 145 - Rejected
Edge: 6 - 98 Weight: 145 - Rejected
Edge: 70 - 5 Weight: 145 - Rejected
Edge: 6 - 98 Weight: 145 - Rejected
Edge: 69 - 39 Weight: 144 - Rejected
Edge: 90 - 85 Weight: 144 - Rejected
Edge: 90 - 85 Weight: 144 - Rejected
Edge: 69 - 39 Weight: 144 - Rejected
Edge: 67 - 73 Weight: 144 - Rejected
Edge: 67 - 73 Weight: 144 - Rejected
Edge: 69 - 39 Weight: 144 - Rejected
Edge: 96 - 84 Weight: 144 - Rejected
Edge: 90 - 85 Weight: 144 - Rejected
Edge: 67 - 73 Weight: 144 - Rejected
Edge: 67 - 73 Weight: 144 - Rejected
Edge: 74 - 29 Weight: 144 - Rejected
Edge: 28 - 89 Weight: 143 - Rejected
Edge: 28 - 89 Weight: 143 - Rejected
Edge: 48 - 77 Weight: 143 - Rejected
Edge: 28 - 89 Weight: 143 - Rejected
Edge: 40 - 96 Weight: 143 - Rejected
Edge: 28 - 89 Weight: 143 - Rejected
Edge: 40 - 75 Weight: 143 - Rejected
Edge: 40 - 96 Weight: 143 - Rejected
Edge: 55 - 63 Weight: 142 - Rejected
Edge: 57 - 63 Weight: 142 - Rejected
Edge: 55 - 63 Weight: 142 - Rejected
Edge: 55 - 63 Weight: 142 - Rejected
Edge: 1 - 40 Weight: 141 - Rejected
Edge: 1 - 40 Weight: 141 - Rejected
Edge: 1 - 40 Weight: 141 - Rejected
Edge: 1 - 40 Weight: 141 - Rejected
Edge: 8 - 3 Weight: 140 - Rejected
Edge: 42 - 84 Weight: 140 - Rejected
Edge: 62 - 79 Weight: 140 - Rejected
Edge: 26 - 24 Weight: 140 - Rejected
Edge: 6 - 3 Weight: 140 - Rejected
Edge: 42 - 86 Weight: 140 - Rejected
Edge: 42 - 86 Weight: 140 - Rejected
Edge: 31 - 48 Weight: 140 - Rejected
Edge: 42 - 86 Weight: 140 - Rejected
Edge: 30 - 48 Weight: 140 - Rejected
Edge: 11 - 13 Weight: 137 - Rejected
Edge: 9 - 34 Weight: 137 - Rejected
Edge: 9 - 34 Weight: 137 - Rejected
Edge: 9 - 34 Weight: 137 - Rejected
Edge: 17 - 35 Weight: 136 - Rejected
Edge: 85 - 67 Weight: 136 - Rejected
Edge: 85 - 67 Weight: 136 - Rejected
Edge: 17 - 35 Weight: 136 - Rejected
Edge: 17 - 35 Weight: 136 - Rejected
Edge: 85 - 67 Weight: 136 - Rejected
Edge: 17 - 35 Weight: 136 - Rejected
Edge: 81 - 90 Weight: 136 - Rejected
Edge: 2 - 8 Weight: 135 - Rejected
Edge: 2 - 8 Weight: 135 - Rejected
Edge: 13 - 10 Weight: 135 - Rejected
Edge: 2 - 8 Weight: 135 - Rejected
Edge: 33 - 65 Weight: 134 - Rejected
Edge: 33 - 65 Weight: 134 - Rejected
Edge: 37 - 86 Weight: 134 - Rejected
Edge: 33 - 65 Weight: 134 - Rejected
Edge: 76 - 61 Weight: 133 - Rejected
Edge: 91 - 26 Weight: 133 - Rejected
Edge: 12 - 18 Weight: 133 - Rejected
Edge: 76 - 61 Weight: 133 - Rejected
Edge: 12 - 31 Weight: 133 - Rejected
Edge: 15 - 31 Weight: 133 - Rejected
Edge: 91 - 26 Weight: 133 - Rejected
Edge: 91 - 26 Weight: 133 - Rejected
Edge: 91 - 26 Weight: 133 - Rejected
Edge: 12 - 18 Weight: 133 - Rejected
Edge: 76 - 61 Weight: 133 - Rejected
Edge: 76 - 61 Weight: 133 - Accepted
Edge: 65 - 91 Weight: 132 - Accepted
Edge: 99 - 87 Weight: 132 - Rejected
Edge: 62 - 92 Weight: 132 - Rejected
Edge: 62 - 92 Weight: 132 - Rejected
Edge: 19 - 38 Weight: 130 - Rejected
Edge: 47 - 44 Weight: 130 - Rejected
Edge: 46 - 44 Weight: 130 - Rejected
Edge: 56 - 28 Weight: 130 - Rejected
Edge: 82 - 99 Weight: 130 - Rejected
Edge: 26 - 23 Weight: 130 - Rejected
Edge: 35 - 37 Weight: 130 - Rejected
Edge: 36 - 8 Weight: 130 - Rejected
Edge: 43 - 7 Weight: 130 - Rejected
Edge: 95 - 69 Weight: 130 - Rejected
Edge: 95 - 69 Weight: 130 - Rejected
Edge: 35 - 37 Weight: 130 - Rejected
Edge: 66 - 13 Weight: 130 - Rejected
Edge: 96 - 18 Weight: 130 - Rejected
Edge: 3 - 17 Weight: 130 - Rejected
Edge: 76 - 48 Weight: 130 - Rejected
Edge: 10 - 28 Weight: 130 - Rejected
Edge: 35 - 37 Weight: 130 - Rejected
Edge: 86 - 83 Weight: 130 - Rejected
Edge: 16 - 38 Weight: 130 - Rejected
Edge: 95 - 69 Weight: 130 - Rejected
Edge: 22 - 89 Weight: 130 - Accepted
Edge: 35 - 37 Weight: 130 - Rejected
Edge: 86 - 33 Weight: 130 - Rejected
Edge: 20 - 38 Weight: 130 - Rejected
Edge: 46 - 43 Weight: 130 - Rejected
Edge: 95 - 69 Weight: 130 - Rejected
Edge: 42 - 20 Weight: 127 - Rejected
Edge: 54 - 11 Weight: 127 - Rejected
Edge: 4 - 36 Weight: 127 - Rejected
Edge: 14 - 21 Weight: 127 - Rejected
Edge: 74 - 31 Weight: 127 - Rejected
Edge: 34 - 41 Weight: 127 - Rejected
Edge: 84 - 16 Weight: 127 - Rejected
Edge: 16 - 1 Weight: 127 - Rejected
Edge: 44 - 26 Weight: 127 - Rejected
Edge: 4 - 86 Weight: 127 - Rejected
Edge: 18 - 5 Weight: 127 - Rejected
Edge: 64 - 46 Weight: 127 - Rejected
Edge: 8 - 41 Weight: 127 - Rejected
Edge: 94 - 51 Weight: 127 - Rejected
Edge: 7 - 41 Weight: 127 - Rejected
Edge: 96 - 58 Weight: 126 - Rejected
Edge: 96 - 58 Weight: 126 - Rejected
Edge: 96 - 58 Weight: 126 - Rejected
Edge: 91 - 58 Weight: 126 - Rejected
Edge: 55 - 23 Weight: 125 - Rejected
Edge: 46 - 74 Weight: 125 - Rejected
Edge: 46 - 74 Weight: 125 - Rejected
Edge: 46 - 74 Weight: 125 - Rejected
Edge: 59 - 15 Weight: 124 - Rejected
Edge: 57 - 7 Weight: 124 - Rejected
Edge: 59 - 15 Weight: 124 - Rejected
Edge: 59 - 15 Weight: 124 - Rejected
Edge: 57 - 75 Weight: 124 - Rejected
Edge: 57 - 75 Weight: 124 - Accepted
Edge: 72 - 46 Weight: 124 - Rejected
Edge: 59 - 34 Weight: 124 - Rejected
Edge: 51 - 32 Weight: 123 - Rejected
Edge: 19 - 51 Weight: 123 - Rejected
Edge: 51 - 32 Weight: 123 - Rejected
Edge: 18 - 49 Weight: 123 - Rejected
Edge: 18 - 49 Weight: 123 - Rejected
Edge: 51 - 32 Weight: 123 - Rejected
Edge: 51 - 32 Weight: 123 - Rejected
Edge: 18 - 22 Weight: 123 - Rejected
Edge: 71 - 19 Weight: 122 - Accepted
Edge: 25 - 43 Weight: 122 - Rejected
Edge: 25 - 43 Weight: 122 - Rejected
Edge: 48 - 72 Weight: 122 - Rejected
Edge: 52 - 83 Weight: 122 - Rejected
Edge: 47 - 7 Weight: 122 - Rejected
Edge: 44 - 98 Weight: 122 - Rejected
Edge: 48 - 72 Weight: 122 - Rejected
Edge: 44 - 98 Weight: 122 - Rejected
Edge: 48 - 72 Weight: 122 - Rejected
Edge: 25 - 43 Weight: 122 - Rejected
Edge: 25 - 43 Weight: 122 - Rejected
Edge: 79 - 80 Weight: 120 - Rejected
Edge: 25 - 99 Weight: 120 - Rejected
Edge: 30 - 23 Weight: 120 - Rejected
Edge: 21 - 95 Weight: 120 - Rejected
Edge: 44 - 32 Weight: 120 - Rejected
Edge: 50 - 23 Weight: 120 - Rejected
Edge: 26 - 49 Weight: 120 - Rejected
Edge: 43 - 32 Weight: 120 - Rejected
Edge: 79 - 80 Weight: 120 - Rejected
Edge: 79 - 80 Weight: 120 - Rejected
Edge: 50 - 23 Weight: 120 - Rejected
Edge: 79 - 80 Weight: 120 - Accepted
Edge: 50 - 23 Weight: 120 - Rejected
Edge: 21 - 95 Weight: 120 - Rejected
Edge: 27 - 11 Weight: 120 - Rejected
Edge: 27 - 49 Weight: 120 - Rejected
Edge: 58 - 95 Weight: 120 - Rejected
Edge: 56 - 78 Weight: 120 - Rejected
Edge: 50 - 23 Weight: 120 - Rejected
Edge: 21 - 95 Weight: 120 - Accepted
Edge: 29 - 64 Weight: 117 - Rejected
Edge: 33 - 98 Weight: 117 - Accepted
Edge: 29 - 64 Weight: 117 - Rejected
Edge: 29 - 38 Weight: 117 - Rejected
Edge: 11 - 28 Weight: 116 - Rejected
Edge: 11 - 28 Weight: 116 - Rejected
Edge: 11 - 28 Weight: 116 - Rejected
Edge: 14 - 88 Weight: 116 - Rejected
Edge: 42 - 45 Weight: 112 - Rejected
Edge: 43 - 45 Weight: 112 - Rejected
Edge: 94 - 1 Weight: 112 - Rejected
Edge: 0 - 5 Weight: 112 - Rejected
Edge: 38 - 1 Weight: 112 - Rejected
Edge: 80 - 82 Weight: 112 - Rejected
Edge: 38 - 1 Weight: 112 - Rejected
Edge: 38 - 1 Weight: 112 - Rejected
Edge: 38 - 1 Weight: 112 - Rejected
Edge: 18 - 26 Weight: 112 - Rejected
Edge: 45 - 21 Weight: 111 - Rejected
Edge: 52 - 44 Weight: 111 - Rejected
Edge: 92 - 84 Weight: 111 - Accepted
Edge: 82 - 49 Weight: 111 - Rejected
Edge: 22 - 39 Weight: 111 - Rejected
Edge: 92 - 34 Weight: 111 - Rejected
Edge: 62 - 29 Weight: 111 - Rejected
Edge: 72 - 14 Weight: 111 - Accepted
Edge: 2 - 19 Weight: 111 - Rejected
Edge: 34 - 22 Weight: 111 - Rejected
Edge: 42 - 9 Weight: 111 - Rejected
Edge: 54 - 28 Weight: 111 - Rejected
Edge: 45 - 21 Weight: 111 - Rejected
Edge: 0 - 43 Weight: 111 - Rejected
Edge: 49 - 43 Weight: 111 - Rejected
Edge: 54 - 66 Weight: 111 - Accepted
Edge: 32 - 24 Weight: 111 - Rejected
Edge: 36 - 87 Weight: 105 - Rejected
Edge: 36 - 87 Weight: 105 - Rejected
Edge: 36 - 47 Weight: 105 - Rejected
Edge: 76 - 23 Weight: 105 - Rejected
Edge: 76 - 23 Weight: 105 - Accepted
Edge: 78 - 24 Weight: 105 - Rejected
Edge: 39 - 82 Weight: 105 - Accepted
Edge: 23 - 37 Weight: 102 - Rejected
Edge: 28 - 90 Weight: 102 - Accepted
Edge: 7 - 16 Weight: 102 - Rejected
Edge: 24 - 37 Weight: 102 - Rejected
Edge: 84 - 93 Weight: 102 - Rejected
Edge: 84 - 93 Weight: 102 - Rejected
Edge: 85 - 41 Weight: 102 - Accepted
Edge: 84 - 93 Weight: 102 - Accepted
Edge: 88 - 99 Weight: 101 - Rejected
Edge: 77 - 4 Weight: 100 - Rejected
Edge: 14 - 20 Weight: 100 - Rejected
Edge: 77 - 4 Weight: 100 - Rejected
Edge: 77 - 4 Weight: 100 - Rejected
Edge: 24 - 18 Weight: 100 - Rejected
Edge: 77 - 4 Weight: 100 - Accepted
Edge: 14 - 20 Weight: 100 - Rejected
Edge: 14 - 20 Weight: 100 - Rejected
Edge: 11 - 15 Weight: 99 - Rejected
Edge: 63 - 15 Weight: 99 - Accepted
Edge: 32 - 3 Weight: 99 - Rejected
Edge: 32 - 3 Weight: 99 - Rejected
Edge: 32 - 3 Weight: 99 - Rejected
Edge: 27 - 36 Weight: 99 - Rejected
Edge: 60 - 42 Weight: 99 - Rejected
Edge: 32 - 3 Weight: 99 - Rejected
Edge: 60 - 25 Weight: 99 - Rejected
Edge: 34 - 91 Weight: 99 - Rejected
Edge: 28 - 36 Weight: 99 - Rejected
Edge: 60 - 42 Weight: 99 - Accepted
Edge: 23 - 17 Weight: 98 - Rejected
Edge: 99 - 94 Weight: 97 - Accepted
Edge: 97 - 94 Weight: 97 - Rejected
Edge: 97 - 94 Weight: 97 - Rejected
Edge: 97 - 94 Weight: 97 - Accepted
Edge: 64 - 81 Weight: 96 - Rejected
Edge: 64 - 81 Weight: 96 - Rejected
Edge: 69 - 95 Weight: 96 - Accepted
Edge: 64 - 81 Weight: 96 - Accepted
Edge: 13 - 14 Weight: 95 - Rejected
Edge: 22 - 25 Weight: 95 - Rejected
Edge: 13 - 14 Weight: 95 - Rejected
Edge: 4 - 4 Weight: 95 - Rejected
Edge: 13 - 14 Weight: 95 - Rejected
Edge: 68 - 80 Weight: 95 - Accepted
Edge: 13 - 14 Weight: 95 - Rejected
Edge: 0 - 2 Weight: 95 - Rejected
Edge: 35 - 47 Weight: 95 - Rejected
Edge: 34 - 47 Weight: 95 - Rejected
Edge: 87 - 55 Weight: 94 - Rejected
Edge: 99 - 88 Weight: 94 - Rejected
Edge: 92 - 74 Weight: 94 - Rejected
Edge: 99 - 88 Weight: 94 - Accepted
Edge: 58 - 44 Weight: 92 - Rejected
Edge: 86 - 39 Weight: 92 - Accepted
Edge: 50 - 67 Weight: 92 - Accepted
Edge: 49 - 78 Weight: 92 - Rejected
Edge: 83 - 91 Weight: 92 - Rejected
Edge: 83 - 91 Weight: 92 - Rejected
Edge: 49 - 78 Weight: 92 - Rejected
Edge: 49 - 78 Weight: 92 - Accepted
Edge: 58 - 44 Weight: 92 - Rejected
Edge: 83 - 91 Weight: 92 - Accepted
Edge: 58 - 44 Weight: 92 - Rejected
Edge: 58 - 44 Weight: 92 - Accepted
Edge: 81 - 70 Weight: 91 - Rejected
Edge: 37 - 59 Weight: 91 - Accepted
Edge: 81 - 70 Weight: 91 - Rejected
Edge: 33 - 55 Weight: 91 - Rejected
Edge: 81 - 70 Weight: 91 - Rejected
Edge: 33 - 55 Weight: 91 - Accepted
Edge: 81 - 70 Weight: 91 - Accepted
Edge: 46 - 19 Weight: 90 - Rejected
Edge: 24 - 6 Weight: 90 - Rejected
Edge: 30 - 51 Weight: 90 - Rejected
Edge: 11 - 40 Weight: 90 - Rejected
Edge: 64 - 96 Weight: 90 - Accepted
Edge: 31 - 10 Weight: 90 - Rejected
Edge: 30 - 51 Weight: 90 - Rejected
Edge: 12 - 40 Weight: 90 - Rejected
Edge: 10 - 87 Weight: 90 - Rejected
Edge: 30 - 51 Weight: 90 - Rejected
Edge: 48 - 31 Weight: 90 - Rejected
Edge: 20 - 0 Weight: 90 - Rejected
Edge: 30 - 51 Weight: 90 - Accepted
Edge: 24 - 52 Weight: 89 - Rejected
Edge: 24 - 52 Weight: 89 - Rejected
Edge: 28 - 57 Weight: 89 - Accepted
Edge: 24 - 52 Weight: 89 - Accepted
Edge: 11 - 70 Weight: 88 - Rejected
Edge: 80 - 1 Weight: 88 - Rejected
Edge: 53 - 82 Weight: 88 - Rejected
Edge: 27 - 56 Weight: 88 - Rejected
Edge: 80 - 42 Weight: 88 - Rejected
Edge: 30 - 62 Weight: 88 - Accepted
Edge: 27 - 56 Weight: 88 - Rejected
Edge: 87 - 47 Weight: 88 - Accepted
Edge: 53 - 82 Weight: 88 - Rejected
Edge: 11 - 70 Weight: 88 - Rejected
Edge: 22 - 70 Weight: 88 - Accepted
Edge: 27 - 56 Weight: 88 - Accepted
Edge: 53 - 82 Weight: 88 - Rejected
Edge: 53 - 82 Weight: 88 - Accepted
Edge: 80 - 1 Weight: 88 - Accepted
Edge: 26 - 16 Weight: 87 - Rejected
Edge: 26 - 16 Weight: 87 - Rejected
Edge: 26 - 16 Weight: 87 - Rejected
Edge: 26 - 16 Weight: 87 - Rejected
Edge: 40 - 92 Weight: 85 - Accepted
Edge: 31 - 35 Weight: 85 - Rejected
Edge: 32 - 35 Weight: 85 - Rejected
Edge: 15 - 14 Weight: 85 - Rejected
Edge: 73 - 50 Weight: 84 - Accepted
Edge: 83 - 68 Weight: 77 - Accepted
Edge: 80 - 66 Weight: 77 - Rejected
Edge: 80 - 66 Weight: 77 - Accepted
Edge: 39 - 46 Weight: 77 - Rejected
Edge: 45 - 33 Weight: 77 - Rejected
Edge: 88 - 0 Weight: 77 - Accepted
Edge: 74 - 81 Weight: 77 - Accepted
Edge: 38 - 46 Weight: 77 - Rejected
Edge: 47 - 6 Weight: 77 - Rejected
Edge: 14 - 27 Weight: 77 - Rejected
Edge: 46 - 20 Weight: 19 - Rejected
Edge: 3 - 49 Weight: 19 - Rejected
Edge: 38 - 50 Weight: 19 - Rejected
Edge: 26 - 50 Weight: 19 - Rejected
Edge: 4 - 50 Weight: 19 - Rejected
Edge: 43 - 41 Weight: 19 - Rejected
Edge: 27 - 15 Weight: 19 - Rejected
Edge: 25 - 18 Weight: 18 - Rejected
Edge: 20 - 50 Weight: 18 - Rejected
Edge: 10 - 50 Weight: 18 - Rejected
Edge: 32 - 50 Weight: 18 - Rejected
Edge: 9 - 42 Weight: 18 - Rejected
Edge: 1 - 49 Weight: 18 - Rejected
Edge: 41 - 44 Weight: 18 - Rejected
Edge: 19 - 49 Weight: 18 - Rejected
Edge: 32 - 41 Weight: 18 - Rejected
Edge: 16 - 50 Weight: 17 - Rejected
Edge: 40 - 29 Weight: 17 - Rejected
Edge: 17 - 30 Weight: 17 - Rejected
Edge: 9 - 49 Weight: 17 - Rejected
Edge: 36 - 50 Weight: 17 - Rejected
Edge: 49 - 32 Weight: 17 - Rejected
Edge: 33 - 6 Weight: 17 - Rejected
Edge: 13 - 49 Weight: 16 - Rejected
Edge: 21 - 24 Weight: 16 - Rejected
Edge: 24 - 50 Weight: 16 - Rejected
Edge: 38 - 32 Weight: 16 - Rejected
Edge: 5 - 48 Weight: 16 - Rejected
Edge: 37 - 0 Weight: 16 - Rejected
Edge: 46 - 50 Weight: 16 - Rejected
Edge: 2 - 50 Weight: 16 - Rejected
Edge: 5 - 49 Weight: 15 - Rejected
Edge: 13 - 36 Weight: 15 - Rejected
Edge: 47 - 35 Weight: 15 - Rejected
Edge: 42 - 50 Weight: 15 - Rejected
Edge: 29 - 12 Weight: 15 - Rejected
Edge: 14 - 50 Weight: 15 - Rejected
Edge: 42 - 26 Weight: 15 - Rejected
Edge: 38 - 48 Weight: 14 - Rejected
Edge: 8 - 50 Weight: 14 - Rejected
Edge: 37 - 45 Weight: 14 - Rejected
Edge: 17 - 49 Weight: 14 - Rejected
Edge: 13 - 49 Weight: 14 - Rejected
Edge: 20 - 22 Weight: 14 - Rejected
Edge: 44 - 50 Weight: 14 - Rejected
Edge: 22 - 50 Weight: 14 - Rejected
Edge: 36 - 50 Weight: 14 - Rejected
Edge: 28 - 50 Weight: 14 - Rejected
Edge: 30 - 50 Weight: 14 - Rejected
Edge: 20 - 50 Weight: 14 - Rejected
Edge: 12 - 50 Weight: 14 - Rejected
Edge: 34 - 1 Weight: 14 - Rejected
Edge: 48 - 30 Weight: 14 - Rejected
Edge: 48 - 50 Weight: 14 - Rejected
Edge: 4 - 46 Weight: 14 - Rejected
Edge: 30 - 27 Weight: 14 - Rejected
Edge: 48 - 17 Weight: 14 - Rejected
Edge: 37 - 6 Weight: 14 - Rejected
Edge: 19 - 27 Weight: 14 - Rejected
Edge: 18 - 23 Weight: 14 - Rejected
Edge: 41 - 18 Weight: 14 - Rejected
Edge: 42 - 35 Weight: 14 - Rejected
Edge: 6 - 19 Weight: 14 - Rejected
Edge: 48 - 15 Weight: 14 - Rejected
Edge: 35 - 3 Weight: 14 - Rejected
Edge: 48 - 38 Weight: 14 - Rejected
Edge: 2 - 43 Weight: 14 - Rejected
Edge: 18 - 32 Weight: 14 - Rejected
Edge: 30 - 44 Weight: 14 - Rejected
Edge: 38 - 31 Weight: 14 - Rejected
Edge: 46 - 39 Weight: 14 - Rejected
Edge: 34 - 50 Weight: 13 - Rejected
Edge: 7 - 45 Weight: 13 - Rejected
Edge: 14 - 50 Weight: 13 - Rejected
Edge: 41 - 34 Weight: 13 - Rejected
Edge: 6 - 50 Weight: 13 - Rejected
Edge: 37 - 30 Weight: 13 - Rejected
Edge: 42 - 39 Weight: 13 - Rejected
Edge: 27 - 26 Weight: 13 - Rejected
Edge: 15 - 22 Weight: 13 - Rejected
Edge: 7 - 49 Weight: 13 - Rejected
Edge: 28 - 10 Weight: 13 - Rejected
Edge: 3 - 18 Weight: 13 - Rejected
Edge: 34 - 38 Weight: 13 - Rejected
Edge: 12 - 34 Weight: 13 - Rejected
Edge: 47 - 14 Weight: 13 - Rejected
Edge: 45 - 33 Weight: 13 - Rejected
Edge: 45 - 38 Weight: 13 - Rejected
Edge: 36 - 3 Weight: 13 - Rejected
Edge: 7 - 49 Weight: 13 - Rejected
Edge: 30 - 44 Weight: 13 - Rejected
Edge: 0 - 50 Weight: 13 - Rejected
Edge: 39 - 47 Weight: 13 - Rejected
